time_since_prelaunched,liked_count,timestamp
12d - 7h - 56m,166,2024-06-12 00:30:00
12d - 8h - 6m,166,2024-06-12 00:40:00
12d - 8h - 16m,166,2024-06-12 00:50:00
12d - 8h - 26m,166,2024-06-12 01:00:00
12d - 8h - 36m,166,2024-06-12 01:10:00
12d - 8h - 46m,167,2024-06-12 01:20:00
12d - 8h - 56m,167,2024-06-12 01:30:00
12d - 9h - 6m,167,2024-06-12 01:40:00
12d - 9h - 16m,167,2024-06-12 01:50:00
12d - 9h - 26m,167,2024-06-12 02:00:00
12d - 9h - 36m,167,2024-06-12 02:10:00
12d - 9h - 46m,168,2024-06-12 02:20:00
12d - 9h - 56m,168,2024-06-12 02:30:00
12d - 10h - 6m,168,2024-06-12 02:40:00
12d - 10h - 16m,168,2024-06-12 02:50:00
12d - 10h - 26m,168,2024-06-12 03:00:00
12d - 10h - 36m,168,2024-06-12 03:10:00
12d - 10h - 46m,168,2024-06-12 03:20:00
12d - 10h - 56m,168,2024-06-12 03:30:00
12d - 11h - 6m,168,2024-06-12 03:40:00
12d - 11h - 16m,168,2024-06-12 03:50:00
12d - 11h - 26m,168,2024-06-12 04:00:00
12d - 11h - 36m,168,2024-06-12 04:10:00
12d - 11h - 46m,169,2024-06-12 04:20:00
12d - 11h - 56m,169,2024-06-12 04:30:00
12d - 12h - 6m,169,2024-06-12 04:40:00
12d - 12h - 16m,169,2024-06-12 04:50:00
12d - 12h - 26m,169,2024-06-12 05:00:00
12d - 12h - 36m,169,2024-06-12 05:10:00
12d - 12h - 46m,169,2024-06-12 05:20:00
12d - 12h - 56m,169,2024-06-12 05:30:00
12d - 13h - 6m,169,2024-06-12 05:40:00
12d - 13h - 16m,169,2024-06-12 05:50:00
12d - 13h - 26m,169,2024-06-12 06:00:00
12d - 13h - 36m,169,2024-06-12 06:10:00
12d - 13h - 46m,169,2024-06-12 06:20:00
12d - 13h - 56m,169,2024-06-12 06:30:00
12d - 14h - 6m,169,2024-06-12 06:40:00
12d - 14h - 16m,169,2024-06-12 06:50:00
12d - 14h - 26m,169,2024-06-12 07:00:00
12d - 14h - 36m,169,2024-06-12 07:10:00
12d - 14h - 46m,169,2024-06-12 07:20:00
12d - 14h - 56m,169,2024-06-12 07:30:00
12d - 15h - 6m,169,2024-06-12 07:40:00
12d - 15h - 16m,169,2024-06-12 07:50:00
12d - 15h - 26m,169,2024-06-12 08:00:00
12d - 15h - 36m,169,2024-06-12 08:10:00
12d - 15h - 46m,169,2024-06-12 08:20:00
12d - 15h - 56m,169,2024-06-12 08:30:00
12d - 16h - 6m,169,2024-06-12 08:40:00
12d - 16h - 16m,169,2024-06-12 08:50:00
12d - 16h - 26m,169,2024-06-12 09:00:00
12d - 16h - 36m,169,2024-06-12 09:10:00
12d - 16h - 46m,169,2024-06-12 09:20:00
12d - 16h - 56m,169,2024-06-12 09:30:00
12d - 17h - 6m,169,2024-06-12 09:40:00
12d - 17h - 16m,169,2024-06-12 09:50:00
12d - 17h - 26m,169,2024-06-12 10:00:00
12d - 17h - 36m,169,2024-06-12 10:10:00
12d - 17h - 46m,169,2024-06-12 10:20:00
12d - 17h - 56m,169,2024-06-12 10:30:00
12d - 18h - 6m,170,2024-06-12 10:40:00
12d - 18h - 16m,170,2024-06-12 10:50:00
12d - 18h - 26m,170,2024-06-12 11:00:00
12d - 18h - 36m,170,2024-06-12 11:10:00
12d - 18h - 46m,170,2024-06-12 11:20:00
12d - 18h - 56m,170,2024-06-12 11:30:00
12d - 19h - 6m,170,2024-06-12 11:40:00
12d - 19h - 16m,170,2024-06-12 11:50:00
12d - 19h - 26m,170,2024-06-12 12:00:00
12d - 19h - 36m,170,2024-06-12 12:10:00
12d - 19h - 46m,170,2024-06-12 12:20:00
12d - 19h - 56m,170,2024-06-12 12:30:00
12d - 20h - 6m,170,2024-06-12 12:40:00
12d - 20h - 16m,170,2024-06-12 12:50:00
12d - 20h - 26m,170,2024-06-12 13:00:00
12d - 20h - 36m,170,2024-06-12 13:10:00
12d - 20h - 46m,170,2024-06-12 13:20:00
12d - 20h - 56m,170,2024-06-12 13:30:00
12d - 21h - 6m,170,2024-06-12 13:40:00
12d - 21h - 16m,170,2024-06-12 13:50:00
12d - 21h - 26m,170,2024-06-12 14:00:00
12d - 21h - 36m,170,2024-06-12 14:10:00
12d - 21h - 46m,170,2024-06-12 14:20:00
12d - 21h - 56m,170,2024-06-12 14:30:00
12d - 22h - 6m,170,2024-06-12 14:40:00
12d - 22h - 16m,170,2024-06-12 14:50:00
12d - 22h - 26m,170,2024-06-12 15:00:00
12d - 22h - 36m,170,2024-06-12 15:10:00
12d - 22h - 46m,170,2024-06-12 15:20:00
12d - 22h - 56m,170,2024-06-12 15:30:00
12d - 23h - 6m,170,2024-06-12 15:40:00
12d - 23h - 16m,170,2024-06-12 15:50:00
12d - 23h - 26m,170,2024-06-12 16:00:00
12d - 23h - 36m,170,2024-06-12 16:10:00
12d - 23h - 46m,170,2024-06-12 16:20:00
12d - 23h - 56m,170,2024-06-12 16:30:00
13d - 0h - 6m,170,2024-06-12 16:40:00
13d - 0h - 16m,170,2024-06-12 16:50:00
13d - 0h - 26m,170,2024-06-12 17:00:00
13d - 0h - 36m,170,2024-06-12 17:10:00
13d - 0h - 46m,170,2024-06-12 17:20:00
13d - 0h - 56m,170,2024-06-12 17:30:00
13d - 1h - 6m,170,2024-06-12 17:40:00
13d - 1h - 16m,170,2024-06-12 17:50:00
13d - 1h - 26m,170,2024-06-12 18:00:00
13d - 1h - 36m,170,2024-06-12 18:10:00
13d - 1h - 46m,170,2024-06-12 18:20:00
13d - 1h - 56m,170,2024-06-12 18:30:00
13d - 2h - 6m,170,2024-06-12 18:40:00
13d - 2h - 16m,170,2024-06-12 18:50:00
13d - 2h - 26m,170,2024-06-12 19:00:00
13d - 2h - 36m,170,2024-06-12 19:10:00
13d - 2h - 46m,170,2024-06-12 19:20:00
13d - 2h - 56m,170,2024-06-12 19:30:00
13d - 3h - 6m,170,2024-06-12 19:40:00
13d - 3h - 16m,170,2024-06-12 19:50:00
13d - 3h - 26m,170,2024-06-12 20:00:00
13d - 3h - 36m,170,2024-06-12 20:10:00
13d - 3h - 46m,170,2024-06-12 20:20:00
13d - 3h - 56m,170,2024-06-12 20:30:00
13d - 4h - 6m,170,2024-06-12 20:40:00
13d - 4h - 16m,170,2024-06-12 20:50:00
13d - 4h - 26m,170,2024-06-12 21:00:00
13d - 4h - 36m,170,2024-06-12 21:10:00
13d - 4h - 46m,170,2024-06-12 21:20:00
13d - 4h - 56m,170,2024-06-12 21:30:00
13d - 5h - 6m,170,2024-06-12 21:40:00
13d - 5h - 16m,170,2024-06-12 21:50:00
13d - 5h - 26m,170,2024-06-12 22:00:00
13d - 5h - 36m,170,2024-06-12 22:10:00
13d - 5h - 46m,170,2024-06-12 22:20:00
13d - 5h - 56m,170,2024-06-12 22:30:00
13d - 6h - 6m,170,2024-06-12 22:40:00
13d - 6h - 16m,170,2024-06-12 22:50:00
13d - 6h - 26m,170,2024-06-12 23:00:00
13d - 6h - 36m,170,2024-06-12 23:10:00
13d - 6h - 46m,170,2024-06-12 23:20:00
13d - 6h - 56m,170,2024-06-12 23:30:00
13d - 7h - 6m,170,2024-06-12 23:40:00
13d - 7h - 16m,170,2024-06-12 23:50:00
13d - 7h - 26m,170,2024-06-13 00:00:00
13d - 7h - 36m,170,2024-06-13 00:10:00
13d - 7h - 46m,170,2024-06-13 00:20:00
13d - 7h - 56m,170,2024-06-13 00:30:00
13d - 8h - 6m,170,2024-06-13 00:40:00
13d - 8h - 16m,170,2024-06-13 00:50:00
13d - 8h - 26m,170,2024-06-13 01:00:00
13d - 8h - 36m,170,2024-06-13 01:10:00
13d - 8h - 46m,170,2024-06-13 01:20:00
13d - 8h - 56m,171,2024-06-13 01:30:00
13d - 9h - 6m,171,2024-06-13 01:40:00
13d - 9h - 16m,170,2024-06-13 01:50:00
13d - 9h - 26m,170,2024-06-13 02:00:00
13d - 9h - 36m,170,2024-06-13 02:10:00
13d - 9h - 46m,170,2024-06-13 02:20:00
13d - 9h - 56m,170,2024-06-13 02:30:00
13d - 10h - 6m,170,2024-06-13 02:40:00
13d - 10h - 16m,170,2024-06-13 02:50:00
13d - 10h - 26m,170,2024-06-13 03:00:00
13d - 10h - 36m,170,2024-06-13 03:10:00
13d - 10h - 46m,170,2024-06-13 03:20:00
13d - 10h - 56m,170,2024-06-13 03:30:00
13d - 11h - 6m,170,2024-06-13 03:40:00
13d - 11h - 16m,170,2024-06-13 03:50:00
13d - 11h - 26m,170,2024-06-13 04:00:00
13d - 11h - 36m,170,2024-06-13 04:10:00
13d - 11h - 46m,170,2024-06-13 04:20:00
13d - 11h - 56m,170,2024-06-13 04:30:00
13d - 12h - 6m,170,2024-06-13 04:40:00
13d - 12h - 16m,170,2024-06-13 04:50:00
13d - 12h - 26m,170,2024-06-13 05:00:00
13d - 12h - 36m,170,2024-06-13 05:10:00
13d - 12h - 46m,170,2024-06-13 05:20:00
13d - 12h - 56m,170,2024-06-13 05:30:00
13d - 13h - 6m,170,2024-06-13 05:40:00
13d - 13h - 16m,170,2024-06-13 05:50:00
13d - 13h - 26m,170,2024-06-13 06:00:00
13d - 13h - 36m,170,2024-06-13 06:10:00
13d - 13h - 46m,170,2024-06-13 06:20:00
13d - 13h - 56m,170,2024-06-13 06:30:00
13d - 14h - 6m,170,2024-06-13 06:40:00
13d - 14h - 16m,170,2024-06-13 06:50:00
13d - 14h - 26m,170,2024-06-13 07:00:00
13d - 14h - 36m,170,2024-06-13 07:10:00
13d - 14h - 46m,170,2024-06-13 07:20:00
13d - 14h - 56m,170,2024-06-13 07:30:00
13d - 15h - 6m,170,2024-06-13 07:40:00
13d - 15h - 16m,170,2024-06-13 07:50:00
13d - 15h - 26m,170,2024-06-13 08:00:00
13d - 15h - 36m,170,2024-06-13 08:10:00
13d - 15h - 46m,170,2024-06-13 08:20:00
13d - 15h - 56m,170,2024-06-13 08:30:00
13d - 16h - 6m,170,2024-06-13 08:40:00
13d - 16h - 16m,171,2024-06-13 08:50:00
13d - 16h - 26m,171,2024-06-13 09:00:00
13d - 16h - 36m,171,2024-06-13 09:10:00
13d - 16h - 46m,171,2024-06-13 09:20:00
13d - 16h - 56m,171,2024-06-13 09:30:00
13d - 17h - 6m,171,2024-06-13 09:40:00
13d - 17h - 16m,171,2024-06-13 09:50:00
13d - 17h - 26m,171,2024-06-13 10:00:00
